transaction_id,card_id,pan_masked,product_id,cohort_id,timestamp_utc,tx_time_seconds,mti,stan,rrn,auth_code,response_code,auth_response_code,pos_entry_mode,pos_condition_code,eci,trans_status_3ds,vaai_score,amount,amount_minor,currency,available_balance,credit_limit,mcc,merchant_id
TX_00000258,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T17:52:25.545381+00:00,1704477145.55,0100,000259,170447714559,A53092,00,00,012,59,05,Y,36,41.64,4164,USD,3342.96,4028.3655483813145,5999,M_5999_00142
TX_00000259,CARD_000868,414720******3352,PROD_ULTRA_PREMIUM_INFINITE,C5_URBAN_TECH_PROFESSIONAL,2024-01-05T17:59:33.137316+00:00,1704477573.14,0100,000260,170447757360,A22456,00,00,012,59,05,Y,11,29.54,2954,USD,212162.06,235816.10891816023,4816,M_4816_00011
TX_00000260,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T18:19:36.363570+00:00,1704478776.36,0100,000261,170447877661,A59391,00,00,071,00,,Y,15,84.61,8461,USD,3301.32,4028.3655483813145,5541,M_5541_00120
TX_00000261,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T18:46:50.060804+00:00,1704480410.06,0100,000262,170448041062,A82428,00,00,071,00,,Y,28,100.07,10007,USD,3216.71,4028.3655483813145,5541,M_5541_00120
TX_00000262,CARD_000234,414720******5922,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-05T18:52:06.631483+00:00,1704480726.63,0100,000263,170448072663,A54970,00,00,051,00,,Y,26,34.2,3420,USD,15691.34,15691.33736119156,5912,M_5912_00086
TX_00000263,CARD_000234,414720******5922,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-05T18:55:09.523775+00:00,1704480909.52,0100,000264,170448090964,A40472,00,00,071,00,,Y,53,63.46,6346,USD,15657.14,15691.33736119156,5912,M_5912_00086
TX_00000264,CARD_000234,414720******5922,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-05T19:01:57.625103+00:00,1704481317.63,0100,000265,170448131765,A39004,00,00,051,00,,Y,12,59.25,5925,USD,15593.68,15691.33736119156,5912,M_5912_00086
TX_00000265,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T19:05:21.367617+00:00,1704481521.37,0100,000266,170448152166,A45164,00,00,071,00,,Y,29,407.8,40780,USD,3116.64,4028.3655483813145,5541,M_5541_00120
TX_00000266,CARD_000159,414720******2287,PROD_REWARDS_SIGNATURE,C6_SMALL_BUSINESS_OWNER,2024-01-05T19:08:50.787719+00:00,1704481730.79,0100,000267,170448173067,A96418,00,00,012,59,05,Y,22,244.97,24497,USD,12625.8,15950.684725030163,4816,M_4816_00100
TX_00000267,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T19:18:32.292834+00:00,1704482312.29,0100,000268,170448231268,A62287,00,00,012,59,05,Y,50,18.68,1868,USD,2708.84,4028.3655483813145,5411,M_5411_00058
TX_00000268,CARD_000356,414720******4911,PROD_GPR_PREPAID,C1_HOURLY_GIG_WORKER,2024-01-05T19:22:23.068445+00:00,1704482543.07,0100,000269,170448254369,A82287,00,00,051,00,,Y,5,516.1,51610,USD,2681.55,5000.0,5999,M_5999_00142
TX_00000269,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T19:24:41.887302+00:00,1704482681.89,0100,000270,170448268170,A67679,00,00,071,00,,Y,16,21.11,2111,USD,2690.17,4028.3655483813145,5411,M_5411_00088
TX_00000270,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T19:49:22.332046+00:00,1704484162.33,0100,000271,170448416271,A51782,00,00,051,00,,Y,52,21.35,2135,USD,2669.05,4028.3655483813145,5411,M_5411_00088
TX_00000271,CARD_000695,414720******5763,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-05T19:53:00.179980+00:00,1704484380.18,0100,000272,170448438072,A44783,00,00,102,59,05,Y,59,53.35,5335,USD,4623.45,5000.0,5814,M_5814_00089
TX_00000272,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T20:03:12.359707+00:00,1704484992.36,0100,000273,170448499273,A63261,00,00,012,59,05,Y,17,35.9,3590,USD,2647.71,4028.3655483813145,5812,M_5812_00021
TX_00000273,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T20:26:07.925004+00:00,1704486367.93,0100,000274,170448636774,A58701,00,00,071,00,,Y,28,22.13,2213,USD,2611.8,4028.3655483813145,5411,M_5411_00088
TX_00000274,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T20:41:28.033559+00:00,1704487288.03,0100,000275,170448728875,A65112,00,00,071,00,,Y,11,67.08,6708,USD,2589.67,4028.3655483813145,5411,M_5411_00088
TX_00000275,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T21:00:33.330697+00:00,1704488433.33,0100,000276,170448843376,A89816,00,00,012,59,05,Y,72,27.34,2734,USD,2522.59,4028.3655483813145,5812,M_5812_00021
TX_00000276,CARD_000875,414720******6853,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-05T21:04:34.703235+00:00,1704488674.7,0100,000277,170448867477,A60995,00,00,012,59,05,Y,3,62.71,6271,USD,3752.97,5000.0,5411,M_5411_00015
TX_00000277,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T21:13:05.508995+00:00,1704489185.51,0100,000278,170448918578,A22950,00,00,102,59,05,Y,10,140.93,14093,USD,2495.25,4028.3655483813145,5912,M_5912_00101
TX_00000278,CARD_000527,414720******7644,PROD_CLASSIC_REVOLVING,C2_FIXED_INCOME_SENIOR,2024-01-05T21:23:21.035547+00:00,1704489801.04,0100,000279,170448980179,A63412,00,00,051,00,,Y,6,34.67,3467,USD,3038.19,3797.6426888690858,5814,M_5814_00141
TX_00000279,CARD_000424,414720******8856,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-05T21:25:01.332398+00:00,1704489901.33,0100,000280,170448990180,A49511,00,00,071,00,,Y,27,77.96,7796,USD,2354.32,4028.3655483813145,5411,M_5411_00098
TX_00000280,CARD_000527,414720******7644,PROD_CLASSIC_REVOLVING,C2_FIXED_INCOME_SENIOR,2024-01-05T21:30:58.731401+00:00,1704490258.73,0100,000281,170449025881,A54694,00,00,051,00,,Y,33,109.62,10962,USD,3003.53,3797.6426888690858,5814,M_5814_00141
TX_00000281,CARD_000321,414720******6466,PROD_CLASSIC_REVOLVING,C2_FIXED_INCOME_SENIOR,2024-01-05T21:53:42.825119+00:00,1704491622.83,0100,000282,170449162282,A37724,00,00,051,00,,Y,12,439.6,43960,USD,1563.58,1820.8028866917016,5812,M_5812_00021
TX_00000282,CARD_000112,414720******3706,PROD_CLASSIC_REVOLVING,C2_FIXED_INCOME_SENIOR,2024-01-06T02:34:19.581375+00:00,1704508459.58,0100,000283,170450845983,A21496,00,00,012,59,05,Y,63,11.72,1172,USD,1070.34,1070.339896275956,5812,M_5812_00021
TX_00000283,CARD_000122,414720******3438,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-06T08:09:28.537334+00:00,1704528568.54,0100,000284,170452856884,A35296,00,00,012,59,05,Y,18,54.95,5495,USD,2662.72,2739.41493268728,5812,M_5812_00021
TX_00000284,CARD_000339,414720******8076,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-06T11:34:19.417561+00:00,1704540859.42,0100,000285,170454085985,A57053,00,00,012,59,05,Y,13,38.92,3892,USD,7513.42,8072.377246625483,4816,M_4816_00109
TX_00000285,CARD_000707,414720******9798,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T12:24:31.974292+00:00,1704543871.97,0100,000286,170454387186,A19297,00,00,051,00,,Y,15,42.59,4259,USD,123236.18,148280.82674410002,5732,M_5732_00082
TX_00000286,CARD_000678,414720******2272,PROD_CLASSIC_REVOLVING,C2_FIXED_INCOME_SENIOR,2024-01-06T12:42:49.046686+00:00,1704544969.05,0100,000287,170454496987,A52224,00,00,051,00,,Y,18,81.59,8159,USD,4149.15,4379.845748964008,5812,M_5812_00021
TX_00000287,CARD_000707,414720******9798,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T12:49:21.893702+00:00,1704545361.89,0100,000288,170454536188,A20503,00,00,012,59,05,C,29,237.09,23709,USD,123193.58,148280.82674410002,5814,M_5814_00089
TX_00000288,CARD_000114,414720******6406,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T13:08:17.981437+00:00,1704546497.98,0100,000289,170454649789,A83056,00,00,012,59,05,Y,23,119.84,11984,USD,120039.24,127163.88451381779,5944,M_5944_00002
TX_00000289,CARD_000707,414720******9798,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T13:11:34.559766+00:00,1704546694.56,0100,000290,170454669490,A61256,00,00,051,00,,Y,21,429.69,42969,USD,122956.5,148280.82674410002,5912,M_5912_00091
TX_00000290,CARD_000707,414720******9798,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T13:30:15.272834+00:00,1704547815.27,0100,000291,170454781591,A70940,00,00,012,59,05,Y,32,20.42,2042,USD,122526.81,148280.82674410002,5812,M_5812_00021
TX_00000291,CARD_000707,414720******9798,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T13:56:30.587810+00:00,1704549390.59,0100,000292,170454939092,A94667,00,00,071,00,,Y,44,77.96,7796,USD,122506.39,148280.82674410002,5311,M_5311_00104
TX_00000292,CARD_000707,414720******9798,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T14:01:03.389794+00:00,1704549663.39,0100,000293,170454966393,A77069,00,00,051,00,,Y,34,288.59,28859,USD,122428.44,148280.82674410002,5311,M_5311_00104
TX_00000293,CARD_000669,414720******1165,PROD_CHECKING_DEBIT,C1_HOURLY_GIG_WORKER,2024-01-06T14:12:05.218026+00:00,1704550325.22,0100,000294,170455032594,A31921,00,00,051,00,,Y,8,6.86,686,USD,5370.99,6561.773651192443,5411,M_5411_00015
TX_00000294,CARD_000707,414720******9798,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T14:27:09.954325+00:00,1704551229.95,0100,000295,170455122995,A10328,00,00,051,00,,Y,4,442.55,44255,USD,122139.84,148280.82674410002,5411,M_5411_00097
TX_00000295,CARD_000707,414720******9798,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T14:29:41.515862+00:00,1704551381.52,0100,000296,170455138196,A94993,00,00,051,00,,Y,36,472.07,47207,USD,121697.29,148280.82674410002,5411,M_5411_00097
TX_00000296,CARD_000707,414720******9798,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-06T14:35:49.401910+00:00,1704551749.4,0100,000297,170455174997,A91060,00,00,051,00,,Y,30,182.65,18265,USD,121225.23,148280.82674410002,5411,M_5411_00097
TX_00000297,CARD_000108,414720******7128,PROD_CHECKING_DEBIT,C2_FIXED_INCOME_SENIOR,2024-01-06T16:35:18.907000+00:00,1704558918.91,0100,000298,170455891898,A21659,00,00,051,00,,Y,1,14.93,1493,USD,6863.72,11673.813718143549,5311,M_5311_00020
TX_00000298,CARD_000603,414720******4535,PROD_CLASSIC_REVOLVING,C2_FIXED_INCOME_SENIOR,2024-01-06T17:06:52.941673+00:00,1704560812.94,0100,000299,170456081299,A73569,00,00,012,59,05,Y,14,49.64,4964,USD,4210.2,4405.672631784977,5411,M_5411_00058
TX_00000299,CARD_000251,414720******1334,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-06T18:59:22.098179+00:00,1704567562.1,0100,000300,170456756200,A34407,00,00,051,00,,Y,28,13.61,1361,USD,14437.83,14437.828043735823,5812,M_5812_00102
TX_00000300,CARD_000698,414720******7751,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-06T19:02:47.300025+00:00,1704567767.3,0100,000301,170456776701,A62499,00,00,071,00,,Y,16,128.14,12814,USD,2437.3,2754.986312146947,5999,M_5999_00142
TX_00000301,CARD_000251,414720******1334,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-06T19:08:19.854908+00:00,1704568099.85,0100,000302,170456809902,A11466,00,00,051,00,,Y,13,93.73,9373,USD,14424.22,14437.828043735823,5812,M_5812_00102
TX_00000302,CARD_000698,414720******7751,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-06T19:21:48.701477+00:00,1704568908.7,0100,000303,170456890803,A53894,00,00,012,59,05,Y,54,69.98,6998,USD,2309.15,2754.986312146947,5411,M_5411_00058
TX_00000303,CARD_000251,414720******1334,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-06T19:23:09.980959+00:00,1704568989.98,0100,000304,170456898904,A29199,00,00,051,00,,Y,6,4.3,430,USD,14330.49,14437.828043735823,5812,M_5812_00102
TX_00000304,CARD_000251,414720******1334,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-06T19:25:28.484472+00:00,1704569128.48,0100,000305,170456912805,A10521,00,00,012,59,05,Y,13,29.76,2976,USD,14326.19,14437.828043735823,5912,M_5912_00048
TX_00000305,CARD_000698,414720******7751,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-06T19:40:38.611422+00:00,1704570038.61,0100,000306,170457003806,A75663,00,00,102,59,05,Y,6,51.51,5151,USD,2239.17,2754.986312146947,5812,M_5812_00081
TX_00000306,CARD_000698,414720******7751,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-06T19:48:18.356771+00:00,1704570498.36,0100,000307,170457049807,A65931,00,00,051,00,,Y,44,46.27,4627,USD,2187.66,2754.986312146947,5411,M_5411_00068
TX_00000307,CARD_000698,414720******7751,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-06T19:51:40.652113+00:00,1704570700.65,0100,000308,170457070008,A47823,00,00,071,00,,Y,31,166.38,16638,USD,2141.39,2754.986312146947,5411,M_5411_00068
TX_00000308,CARD_000653,414720******7049,PROD_REWARDS_SIGNATURE,C5_URBAN_TECH_PROFESSIONAL,2024-01-06T22:15:01.641314+00:00,1704579301.64,0100,000309,170457930109,A65697,00,00,071,00,,Y,5,28.05,2805,USD,14602.33,17519.957031539278,5812,M_5812_00145
TX_00000309,CARD_000029,414720******3691,PROD_CHECKING_DEBIT,C2_FIXED_INCOME_SENIOR,2024-01-07T00:19:53.941465+00:00,1704586793.94,0100,000310,170458679310,A57585,00,00,051,00,,Y,43,33.64,3364,USD,2725.74,1479.7885600844972,5814,M_5814_00066
TX_00000310,CARD_000310,414720******6630,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T04:27:02.727960+00:00,1704601622.73,0100,000311,170460162211,A10232,00,00,102,59,05,Y,20,78.85,7885,USD,4713.63,5000.0,5311,M_5311_00116
TX_00000311,CARD_000310,414720******6630,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T04:32:49.920718+00:00,1704601969.92,0100,000312,170460196912,A32275,00,00,012,59,05,Y,37,91.69,9169,USD,4634.78,5000.0,4816,M_4816_00011
TX_00000312,CARD_000310,414720******6630,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T04:35:03.246328+00:00,1704602103.25,0100,000313,170460210313,A23265,00,00,051,00,,Y,30,442.81,44281,USD,4543.1,5000.0,5542,M_5542_00053
TX_00000313,CARD_000511,414720******6268,PROD_CLASSIC_REVOLVING,C2_FIXED_INCOME_SENIOR,2024-01-07T04:44:58.178812+00:00,1704602698.18,0100,000314,170460269814,A21583,00,00,051,00,,Y,27,9.06,906,USD,2138.3,2497.7040524819786,5999,M_5999_00142
TX_00000314,CARD_000008,414720******2631,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-07T11:13:18.550619+00:00,1704625998.55,0100,000315,170462599815,A94584,00,00,102,59,05,Y,9,31.24,3124,USD,2575.5,3196.7051056631635,5311,M_5311_00079
TX_00000315,CARD_000710,414720******6444,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T11:50:33.023383+00:00,1704628233.02,0100,000316,170462823316,A42828,00,00,051,00,,Y,44,30.66,3066,USD,18556.13,20000.277470831115,5999,M_5999_00142
TX_00000316,CARD_000710,414720******6444,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T11:54:29.391268+00:00,1704628469.39,0100,000317,170462846917,A74875,00,00,012,59,05,Y,17,26.86,2686,USD,18525.47,20000.277470831115,5999,M_5999_00142
TX_00000317,CARD_000710,414720******6444,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T11:56:12.045901+00:00,1704628572.05,0100,000318,170462857218,A49495,00,00,051,00,,Y,9,17.45,1745,USD,18498.61,20000.277470831115,5999,M_5999_00142
TX_00000318,CARD_000710,414720******6444,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T11:59:41.136933+00:00,1704628781.14,0100,000319,170462878119,A48426,00,00,102,59,05,Y,24,52.3,5230,USD,18481.16,20000.277470831115,5814,M_5814_00141
TX_00000319,CARD_000710,414720******6444,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T11:59:59.013747+00:00,1704628799.01,0100,000320,170462879920,A68858,00,00,012,59,05,Y,8,130.15,13015,USD,18428.86,20000.277470831115,5812,M_5812_00021
TX_00000320,CARD_000710,414720******6444,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T12:02:09.344801+00:00,1704628929.34,0100,000321,170462892921,A65927,00,00,102,59,05,Y,8,26.83,2683,USD,18298.71,20000.277470831115,5814,M_5814_00066
TX_00000321,CARD_000710,414720******6444,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T12:02:50.045010+00:00,1704628970.05,0100,000322,170462897022,,65,65,102,59,07,N,32,7.87,787,USD,18271.88,20000.277470831115,5814,M_5814_00066
TX_00000322,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T12:27:14.884715+00:00,1704630434.88,0100,000323,170463043423,A57558,00,00,102,59,05,Y,10,23.6,2360,USD,4037.58,5000.0,5814,M_5814_00066
TX_00000323,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T12:28:44.096930+00:00,1704630524.1,0100,000324,170463052424,A89794,00,00,102,59,05,Y,36,23.42,2342,USD,4013.97,5000.0,5411,M_5411_00015
TX_00000324,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T12:31:52.576518+00:00,1704630712.58,0100,000325,170463071225,A28776,00,00,102,59,05,Y,17,61.56,6156,USD,3990.55,5000.0,5411,M_5411_00015
TX_00000325,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T12:37:51.636068+00:00,1704631071.64,0100,000326,170463107126,A45220,00,00,012,59,05,Y,0,21.62,2162,USD,3928.99,5000.0,5411,M_5411_00111
TX_00000326,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T12:39:57.658132+00:00,1704631197.66,0100,000327,170463119727,A20094,00,00,102,59,05,Y,16,65.22,6522,USD,3907.38,5000.0,5999,M_5999_00142
TX_00000327,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T12:42:00.082022+00:00,1704631320.08,0100,000328,170463132028,A62153,00,00,012,59,05,Y,22,114.98,11498,USD,3842.16,5000.0,5411,M_5411_00139
TX_00000328,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T13:00:00.001837+00:00,1704632400.0,0100,000329,170463240029,A98098,00,00,012,59,05,Y,20,20.16,2016,USD,3727.17,5000.0,5814,M_5814_00148
TX_00000329,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T13:07:04.524770+00:00,1704632824.52,0100,000330,170463282430,A77485,00,00,102,59,05,Y,18,30.2,3020,USD,3707.01,5000.0,5912,M_5912_00105
TX_00000330,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T13:09:57.170452+00:00,1704632997.17,0100,000331,170463299731,A80799,00,00,012,59,05,Y,25,98.84,9884,USD,3676.81,5000.0,5411,M_5411_00073
TX_00000331,CARD_000014,414720******8256,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-07T13:10:52.925687+00:00,1704633052.93,0100,000332,170463305232,A64348,00,00,102,59,05,Y,32,33.71,3371,USD,3577.97,5000.0,5541,M_5541_00113
TX_00000332,CARD_000117,414720******7673,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-07T17:17:07.856963+00:00,1704647827.86,0100,000333,170464782733,A19569,00,00,012,59,05,Y,15,41.54,4154,USD,4402.47,5000.0,5311,M_5311_00052
TX_00000333,CARD_000124,414720******7388,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T17:22:34.668902+00:00,1704648154.67,0100,000334,170464815434,A10510,00,00,051,00,,Y,33,63.14,6314,USD,4338.23,5000.0,5411,M_5411_00059
TX_00000334,CARD_000124,414720******7388,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T17:25:42.737029+00:00,1704648342.74,0100,000335,170464834235,A30304,00,00,051,00,,Y,1,11.57,1157,USD,4275.09,5000.0,5411,M_5411_00059
TX_00000335,CARD_000124,414720******7388,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T17:30:03.922918+00:00,1704648603.92,0100,000336,170464860336,A45178,00,00,051,00,,Y,21,22.25,2225,USD,4263.52,5000.0,5411,M_5411_00059
TX_00000336,CARD_000124,414720******7388,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T17:34:38.200037+00:00,1704648878.2,0100,000337,170464887837,A47398,00,00,071,00,,Y,61,21.86,2186,USD,4241.28,5000.0,5411,M_5411_00059
TX_00000337,CARD_000124,414720******7388,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T17:39:27.522191+00:00,1704649167.52,0100,000338,170464916738,A65980,00,00,051,00,,Y,11,60.35,6035,USD,4219.42,5000.0,5411,M_5411_00059
TX_00000338,CARD_000124,414720******7388,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T17:42:26.884420+00:00,1704649346.88,0100,000339,170464934639,A91911,00,00,012,59,05,Y,4,66.55,6655,USD,4159.06,5000.0,6051,M_6051_00023
TX_00000339,CARD_000124,414720******7388,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-07T17:43:20.378998+00:00,1704649400.38,0100,000340,170464940040,A87880,00,00,102,59,05,Y,18,22.57,2257,USD,4092.51,5000.0,5814,M_5814_00089
TX_00000340,CARD_000379,414720******7409,PROD_CLASSIC_REVOLVING,C2_FIXED_INCOME_SENIOR,2024-01-07T17:47:56.661687+00:00,1704649676.66,0100,000341,170464967641,A48904,00,00,012,59,05,Y,15,59.79,5979,USD,2036.51,2158.0119716326967,5411,M_5411_00015
TX_00000341,CARD_000977,414720******1417,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T18:18:42.815701+00:00,1704651522.82,0100,000342,170465152242,A30639,00,00,071,00,,Y,10,70.86,7086,USD,9878.38,10916.524935246445,5541,M_5541_00113
TX_00000342,CARD_000977,414720******1417,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T18:22:33.900186+00:00,1704651753.9,0100,000343,170465175343,A68038,00,00,071,00,,Y,24,76.73,7673,USD,9807.52,10916.524935246445,5541,M_5541_00113
TX_00000343,CARD_000718,414720******8615,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-07T18:38:45.390981+00:00,1704652725.39,0100,000344,170465272544,A51334,00,00,051,00,,Y,23,586.88,58688,USD,2227.03,2368.309796720726,5812,M_5812_00047
TX_00000344,CARD_000977,414720******1417,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T18:46:13.996444+00:00,1704653174.0,0100,000345,170465317345,A90310,00,00,051,00,,Y,21,19.48,1948,USD,9730.79,10916.524935246445,5541,M_5541_00113
TX_00000345,CARD_000977,414720******1417,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-07T19:13:40.984583+00:00,1704654820.98,0100,000346,170465482046,A14656,00,00,071,00,,Y,34,40.07,4007,USD,9711.31,10916.524935246445,5541,M_5541_00113
TX_00000346,CARD_000231,414720******5876,PROD_CHECKING_DEBIT,C2_FIXED_INCOME_SENIOR,2024-01-07T19:26:20.240889+00:00,1704655580.24,0100,000347,170465558047,A75208,00,00,051,00,,Y,8,55.84,5584,USD,5390.33,7223.200403827607,5411,M_5411_00025
TX_00000347,CARD_000449,414720******3199,PROD_TOKENIZED_DPAN,C3_YOUNG_ADULT_STUDENT,2024-01-07T19:51:57.063886+00:00,1704657117.06,0100,000348,170465711748,A54666,00,00,012,59,05,Y,64,11.93,1193,USD,5000.0,5000.0,5812,M_5812_00021
TX_00000348,CARD_000231,414720******5876,PROD_CHECKING_DEBIT,C2_FIXED_INCOME_SENIOR,2024-01-07T19:56:20.240889+00:00,1704657380.24,0100,000349,170465738049,A41734,00,00,051,00,,Y,9,32.67,3267,USD,5334.49,7223.200403827607,5411,M_5411_00025
TX_00000349,CARD_000231,414720******5876,PROD_CHECKING_DEBIT,C2_FIXED_INCOME_SENIOR,2024-01-07T20:09:23.961443+00:00,1704658163.96,0100,000350,170465816350,A11319,00,00,051,00,,Y,31,1366.57,136657,USD,5301.82,7223.200403827607,5411,M_5411_00025
TX_00000350,CARD_000050,414720******6780,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-08T06:36:50.339710+00:00,1704695810.34,0100,000351,170469581051,A51766,00,00,051,00,,Y,18,88.54,8854,USD,4677.44,5000.0,5812,M_5812_00021
TX_00000351,CARD_000050,414720******6780,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-08T06:39:21.023258+00:00,1704695961.02,0100,000352,170469596152,A50903,00,00,071,00,,Y,24,10.73,1073,USD,4588.9,5000.0,5812,M_5812_00021
TX_00000352,CARD_000050,414720******6780,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-08T07:22:21.425122+00:00,1704698541.43,0100,000353,170469854153,A31400,00,00,051,00,,Y,40,25.2,2520,USD,4578.17,5000.0,5812,M_5812_00021
